commodity,Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
Cabai Rawit Merah,2023-12-14,,81330.0,90540.0,84910.0,83490.0,103990.0,141080.0,77050.0,92360.0,85330.0,81520.0,69550.0,86710.0,96170.0,95960.0,158110.0,109490.0,95310.0,71450.0,139470.0,98860.0,70880.0,66310.0,78350.0,87620.0,82900.0,67130.0,84290.0,126760.0,85670.0,126620.0,57390.0,85490.0,67120.0
Cabai Rawit Merah,2023-12-15,,81350.0,89800.0,84180.0,80790.0,102430.0,137560.0,77200.0,90680.0,84500.0,81550.0,70230.0,89930.0,95380.0,96670.0,151680.0,107990.0,93900.0,68860.0,133090.0,106930.0,72140.0,66020.0,74090.0,87090.0,83650.0,96350.0,83480.0,124070.0,99500.0,134720.0,55180.0,81890.0,68680.0
Cabai Rawit Merah,2023-12-16,,80700.0,87920.0,81090.0,79940.0,101600.0,64180.00000000001,74660.0,91030.0,82960.0,79690.0,69080.0,87940.0,97430.0,93810.0,148380.0,105340.0,97940.0,69720.0,135690.0,117000.0,72610.0,66830.0,50080.0,91590.0,86150.0,94730.0,82370.0,124060.0,98720.0,139730.0,48990.0,80040.0,70180.0
Cabai Rawit Merah,2023-12-17,,79070.0,87740.0,73480.0,74790.0,99830.0,136050.0,70850.0,90190.0,81430.0,80350.0,67830.0,87600.0,96270.0,95480.0,148380.0,106100.0,90650.0,66980.0,137690.0,109570.0,71140.0,69000.0,79370.0,77940.0,82460.0,94390.0,81940.0,125500.0,82820.0,142680.0,59440.0,77060.0,84850.0
Cabai Rawit Merah,2023-12-18,,79270.0,87670.0,71140.0,74790.0,95630.0,136080.0,66150.0,86810.0,78460.0,75820.0,66110.0,82470.0,92130.0,94700.0,148030.0,101450.0,90170.0,66010.0,132100.0,82420.0,69390.0,66380.0,66520.0,96600.0,87240.0,87570.0,80290.0,127080.0,101260.0,137600.0,44750.0,72700.0,65110.0
Cabai Rawit Merah,2023-12-19,,78310.0,83460.0,66430.0,73770.0,94820.0,135800.0,69130.0,82430.0,75230.0,76400.0,65150.00000000001,85000.0,92830.0,91600.0,141170.0,96060.0,85400.0,63890.0,128460.0,110020.0,69170.0,66820.0,74090.0,101820.0,78500.0,89990.0,80370.0,127830.0,109050.0,137830.0,49660.0,70420.0,70180.0
Cabai Rawit Merah,2023-12-20,,77190.0,80780.0,63000.0,74830.0,95630.0,133090.0,64970.0,81230.0,74860.0,76040.0,66660.0,80360.0,90020.0,90200.0,130750.0,89540.0,88860.0,62180.0,128820.0,110910.0,67320.0,71250.0,73910.0,111030.0,84340.0,86620.0,78980.0,130820.0,100010.0,137300.0,51920.0,68560.0,58460.0
Cabai Rawit Merah,2023-12-21,,76080.0,81880.0,62460.0,68420.0,92330.0,95500.0,64019.99999999999,81010.0,75120.0,73830.0,63750.0,74090.0,89540.0,89600.0,141170.0,89380.0,87060.0,62810.0,95030.0,108820.0,71120.0,68310.0,73390.0,118580.0,76070.0,81490.0,78870.0,134080.0,111270.0,140660.0,47180.0,70630.0,58460.0
Cabai Rawit Merah,2023-12-22,,75830.0,81980.0,61640.0,67290.0,93170.0,91170.0,63090.0,80240.0,75030.0,73720.0,62890.0,75970.0,88770.0,91430.0,140100.0,89490.0,89030.0,60760.0,127140.0,111060.0,67740.0,68800.0,78540.0,121290.0,68040.0,80110.0,77580.0,126570.0,106320.0,139190.0,43800.0,69250.0,73480.0
Cabai Rawit Merah,2023-12-23,,73510.0,79750.0,59210.0,67480.0,94660.0,128920.0,49510.0,79610.0,71680.0,73190.0,58530.0,75120.0,86950.0,89090.0,138800.0,90680.0,86520.0,60920.0,138560.0,111860.0,66740.0,72870.0,71660.0,129780.0,70700.0,73530.0,78270.0,124860.0,83020.0,138720.0,43800.0,66890.0,49820.0
Cabai Rawit Merah,2023-12-24,,74150.0,82400.0,62460.0,72890.0,94060.0,121580.0,64340.0,79590.0,73440.0,73910.0,59070.0,75330.0,86460.0,88570.0,145880.0,87580.0,87160.0,61060.0,138680.0,111520.0,69650.0,73000.0,83550.0,135860.0,70700.0,75160.0,78720.0,125290.0,94400.0,143650.0,43800.0,66150.0,59730.0
Cabai Rawit Merah,2023-12-25,,73500.0,84720.0,62460.0,73720.0,94060.0,84970.0,61670.0,81260.0,74890.0,73520.0,59810.0,79760.0,86080.0,89300.0,156460.0,83440.0,87910.0,62110.0,104590.0,122090.0,69970.0,73690.0,93170.0,132870.0,61360.0,80000.0,78250.0,124120.0,94550.0,138950.0,43340.0,65650.0,75890.0
Cabai Rawit Merah,2023-12-26,,74270.0,83340.0,61730.0,71300.0,91400.0,87800.0,60940.0,81260.0,73340.0,72340.0,61730.0,76360.0,87280.0,88610.0,152640.0,83440.0,84760.0,60750.0,142150.0,110510.0,69750.0,72190.0,89060.0,134690.0,71930.0,74550.0,78670.0,123840.0,106000.0,98180.0,34640.0,65770.0,75890.0
Cabai Rawit Merah,2023-12-27,,75420.0,84930.0,63310.0,72230.0,93220.0,129660.0,58480.0,82110.0,74910.0,71260.0,61530.0,75710.0,87280.0,86040.0,141530.0,84710.0,57110.0,61250.0,141680.0,110370.0,70230.0,70510.0,80640.0,135340.0,76060.0,76150.0,77980.0,120400.0,118010.0,167210.0,43800.0,65800.0,73480.0
Cabai Rawit Merah,2023-12-28,,75240.0,81460.0,62400.0,71820.0,90630.0,124680.0,64420.0,80800.0,74410.0,71000.0,59510.0,64660.0,83550.0,66060.0,136460.0,82990.0,86720.0,59090.0,132900.0,105030.0,69160.0,67580.0,89080.0,139290.0,73640.0,74790.0,78000.0,126960.0,125030.0,160710.0,46100.0,65980.0,68680.0
Cabai Rawit Merah,2023-12-29,,74430.0,81510.0,62880.0,73710.0,91400.0,121390.0,62550.0,82130.0,73660.0,70470.0,59530.0,67860.0,83830.0,83270.0,134290.0,78690.0,84050.0,58440.0,129650.0,114400.0,67800.0,71260.0,91470.0,135190.0,74920.0,72590.0,78120.0,121350.0,125980.0,137950.0,45550.0,66120.0,66720.0
Cabai Rawit Merah,2023-12-30,,74850.0,80690.0,62500.0,73710.0,94060.0,117580.0,59050.0,80600.0,73170.0,69660.0,60580.0,63010.0,80580.0,76210.0,135390.0,76900.0,79450.0,55970.0,133530.0,112210.0,67470.0,69760.0,93000.0,114200.0,74680.0,75470.0,77630.0,124540.0,81640.0,121200.0,38470.0,64209.99999999999,57690.0
Cabai Rawit Merah,2023-12-31,,75050.0,80240.0,61530.0,71280.0,91400.0,117170.0,59080.0,79900.0,72000.0,66490.0,54950.0,65780.0,79650.0,77350.0,130940.0,76150.0,75880.0,57420.0,100250.0,117870.0,65930.0,74700.0,84360.0,139210.0,77680.0,76500.0,77060.0,117710.0,125330.0,106860.0,43800.0,64709.99999999999,69280.0
Cabai Rawit Merah,2024-01-01,,73050.0,81210.0,60940.0,68270.0,92420.0,108730.0,62250.0,80540.0,70950.0,68600.0,62750.0,63500.0,76590.0,76960.0,124920.0,77690.0,80890.0,56180.0,122130.0,111980.0,65930.0,68250.0,85160.0,120290.0,71310.0,65319.99999999999,74280.0,113390.0,114080.0,103650.0,45830.0,62400.0,60000.0
Cabai Rawit Merah,2024-01-02,,72230.0,86310.0,62260.0,69070.0,94870.0,99170.0,64730.00000000001,78710.0,73870.0,68020.0,57010.0,63390.0,75460.0,81890.0,127420.0,79040.0,87940.0,55680.0,94820.0,108880.0,65770.0,74070.0,80400.0,124750.0,74960.0,69830.0,74670.0,112270.0,101170.0,105100.0,39790.0,65450.0,55520.0
Cabai Rawit Merah,2024-01-03,,72480.0,83610.0,65890.0,70520.0,94910.0,88560.0,67350.0,81540.0,71710.0,67100.0,57380.0,63230.0,75570.0,84000.0,123040.0,80990.0,93800.0,54910.0,123110.0,108090.0,64110.0,73330.0,83100.0,119650.0,75650.0,69530.0,73090.0,112320.0,117490.0,106160.0,41890.0,64590.0,64810.0
Cabai Rawit Merah,2024-01-04,,73210.0,84450.0,67350.0,68750.0,93260.0,70400.0,67160.0,79860.0,69090.0,61520.0,53210.0,49020.0,75480.0,79930.0,118400.0,78450.0,90410.0,54530.0,121770.0,102050.0,62780.0,72880.0,80970.0,113930.0,70700.0,69170.0,71470.0,108490.0,106650.0,88760.0,41890.0,63980.0,64629.99999999999
Cabai Rawit Merah,2024-01-05,,66300.0,83450.0,67900.0,70400.0,93070.0,62930.0,65290.00000000001,78280.0,66710.0,58860.0,51760.0,57300.0,74380.0,78600.0,110730.0,82080.0,89060.0,53050.0,127140.0,101150.0,57800.0,72520.0,80990.0,111420.0,66120.0,66720.0,67960.0,95500.0,119070.0,73810.0,40940.0,62130.0,58260.0
Cabai Rawit Merah,2024-01-06,,64230.00000000001,75900.0,65950.0,61530.0,88100.0,56040.0,60050.0,76820.0,67110.0,57360.0,52480.0,56020.0,73610.0,70550.0,108640.0,76400.0,83170.0,51980.0,119990.0,104470.0,56860.0,74990.0,77400.0,112120.0,56330.0,66280.0,68390.0,96060.0,102770.0,68000.0,47380.0,60970.0,59440.0
Cabai Rawit Merah,2024-01-07,,62100.0,69460.0,62380.0,60070.0,88250.0,53550.0,56150.0,76270.0,63870.0,55980.0,50460.0,53910.0,70040.0,65099.99999999999,109210.0,78070.0,81910.0,52130.0,126420.0,103060.0,55370.0,72500.0,80500.0,92540.0,69950.0,62370.0,65960.0,87670.0,97520.0,62400.0,49240.0,61830.0,53840.0
Cabai Rawit Merah,2024-01-08,,53260.0,63120.0,56130.0,57400.0,83030.0,49550.0,54060.0,71290.0,59470.0,52510.0,52260.0,52500.0,69160.0,59400.0,109210.0,76350.0,73790.0,51480.0,107670.0,103780.0,48520.0,74310.0,75190.0,110260.0,72130.0,61100.0,59220.0,83990.0,118020.0,53900.0,43780.0,58040.0,50430.0
Cabai Rawit Merah,2024-01-09,,48890.0,64019.99999999999,53270.0,61360.0,78760.0,48170.0,53500.0,66750.0,56970.0,51850.0,50290.0,45280.0,68360.0,58670.0,107330.0,74440.0,71120.0,49850.0,107920.0,103870.0,47640.0,70490.0,79550.0,112510.0,69190.0,55140.0,52900.0,83060.0,109510.0,53500.0,45830.0,57610.0,57390.0
Cabai Rawit Merah,2024-01-10,,49350.0,60720.0,51700.0,53180.0,76250.0,43410.0,49540.0,66800.0,54070.0,49850.0,50020.0,52480.0,66400.0,54920.0,108140.0,75240.0,76990.0,49470.0,99530.0,103180.0,42400.0,71350.0,72810.0,111300.0,66620.0,55130.0,50660.0,73920.0,92080.0,49790.0,39420.0,58470.0,62610.0
Cabai Rawit Merah,2024-01-11,,48570.0,60420.0,51510.0,50860.0,72740.0,42170.0,47760.0,65790.0,51450.0,47420.0,48820.0,50330.0,62910.0,53610.0,107040.0,74510.0,65900.0,48780.0,103230.0,101700.0,41360.0,68300.0,80300.0,109770.0,69080.0,58400.0,49290.0,66920.0,101180.0,49290.0,41890.0,55580.0,52440.0
Cabai Rawit Merah,2024-01-12,,44670.0,59920.0,48660.0,40720.0,70140.0,41800.0,47380.0,61600.0,49290.0,43790.0,49970.0,49790.0,62910.0,53370.0,104080.0,72330.0,70530.0,47790.0,98740.0,100000.0,40350.0,69380.0,75170.0,109050.0,68460.0,50530.0,46320.0,64390.0,105330.0,46080.0,41890.0,54790.0,53700.0
Cabai Rawit Merah,2024-01-13,,44070.0,58840.0,48220.0,41200.0,70140.0,41190.0,47580.0,57560.0,46840.0,42910.0,50880.0,43010.0,60180.0,51640.0,92590.0,76260.0,72260.0,47050.0,91010.0,95930.0,40230.0,66360.0,78120.0,92000.0,68250.0,52950.0,45370.0,60990.0,95700.0,46170.0,49390.0,51610.0,56080.0
Cabai Rawit Merah,2024-01-14,,41440.0,61980.0,46210.0,41550.0,70140.0,38610.0,46960.0,58660.0,46920.0,42660.0,50770.0,50200.0,60180.0,48440.0,90430.0,70790.0,69400.0,46800.0,73450.0,106590.0,39960.0,68370.0,75970.0,112310.0,66580.0,47210.0,43780.0,62570.0,94070.0,45250.0,47240.0,49950.0,56080.0
Cabai Rawit Merah,2024-01-15,,42510.0,58210.0,47200.0,44170.0,64849.99999999999,34800.0,46530.0,54180.0,45710.0,41760.0,49520.0,45250.0,60950.0,47820.0,87030.0,68930.0,66810.0,47730.0,91060.0,89370.0,38190.0,67200.0,76950.0,107290.0,65209.99999999999,44160.0,42590.0,57750.0,91950.0,44610.0,40050.0,48460.0,53270.0
Cabai Rawit Merah,2024-01-16,,42240.0,57390.0,47540.0,45090.0,67220.0,32520.000000000004,45700.0,55190.0,46480.0,42950.0,47690.0,49090.0,59730.0,46200.0,79810.0,67520.0,67720.0,45580.0,86250.0,97090.0,40580.0,64680.00000000001,76370.0,104730.0,62480.0,43440.0,40750.0,54130.0,82700.0,42070.0,45500.0,48780.0,46570.0
Cabai Rawit Merah,2024-01-17,,42100.0,58980.0,45590.0,45080.0,67650.0,32710.0,44460.0,55310.0,44730.0,40700.0,48050.0,46570.0,59650.0,47140.0,78300.0,69030.0,65030.0,45760.0,81570.0,98000.0,40650.0,58520.0,75490.0,105080.0,62840.0,41970.0,38910.0,46990.0,81970.0,40190.0,46100.0,49920.0,53270.0
Cabai Rawit Merah,2024-01-18,,40980.0,54130.0,45390.0,46310.0,70100.0,28390.0,43250.0,53640.0,41530.0,39060.0,50510.0,46830.0,55030.0,49740.0,75760.0,68520.0,64830.0,46590.0,76360.0,102490.0,36910.0,69330.0,70850.0,104110.0,61100.0,43070.0,39450.0,44130.0,81360.0,36370.0,45860.0,49570.0,41990.0
Cabai Rawit Merah,2024-01-19,35000.0,39670.0,49760.0,40910.0,43410.0,66290.0,25020.0,41560.0,51700.0,41990.0,38250.0,50330.0,42580.0,55110.0,48560.0,75210.0,67390.0,62850.0,45180.0,77700.0,101280.0,35600.0,64360.0,72890.0,107330.0,61840.0,38730.0,37200.0,44790.0,76200.0,32740.000000000004,48010.0,45860.0,37420.0
Cabai Rawit Merah,2024-01-20,35000.0,40960.0,51380.0,39450.0,43790.0,60630.0,27480.0,43030.0,51460.0,42700.0,37990.0,49650.0,43470.0,57000.0,48170.0,74580.0,69510.0,62590.0,43960.0,74270.0,82910.0,34820.0,63820.0,73640.0,108700.0,61210.0,37910.0,34850.0,42200.0,71310.0,33400.0,51150.0,44160.0,40030.0
Cabai Rawit Merah,2024-01-21,25000.0,38570.0,52310.0,39340.0,41820.0,63260.0,27460.0,41810.0,52520.0,41770.0,38430.0,51200.0,42900.0,56010.0,44120.0,73080.0,67230.0,63950.0,44280.0,72750.0,100610.0,35040.0,63600.0,63170.0,98850.0,59890.0,39020.0,34050.0,42110.0,67510.0,31020.0,46750.0,44380.0,40700.0
Cabai Rawit Merah,2024-01-22,35000.0,37790.0,49860.0,37550.0,37120.0,62540.0,26850.0,41240.0,50230.0,39260.0,36320.0,53460.0,40580.0,57220.0,46720.0,69130.0,65970.0,60560.0,43560.0,70690.0,93710.0,36290.0,64080.0,73910.0,98790.0,59010.0,39510.0,32050.0,41230.0,68140.0,31840.0,49110.0,43860.0,40490.0
Cabai Rawit Merah,2024-01-23,35000.0,36680.0,48620.0,38080.0,37030.0,62540.0,25500.0,40840.0,49600.0,37550.0,34370.0,53520.0,42160.0,57450.0,42390.0,68580.0,66030.0,60090.0,41130.0,61580.0,88530.0,31910.0,66900.0,68040.0,102620.0,58870.0,37390.0,32400.0,38630.0,70000.0,31260.0,48120.0,42920.0,36050.0
Cabai Rawit Merah,2024-01-24,35000.0,35080.0,49120.0,37450.0,36280.0,62310.0,24860.0,41010.0,49220.0,38470.0,33920.0,54710.0,39380.0,53980.0,40570.0,73970.0,66780.0,60490.0,38950.0,68300.0,81650.0,31210.0,69440.0,81900.0,99640.0,57120.0,33030.0,31120.0,38730.0,64900.00000000001,29930.0,52030.0,43710.0,38570.0
Cabai Rawit Merah,2024-01-25,39690.0,36850.0,48860.0,36700.0,36390.0,65550.0,26210.0,40830.0,47850.0,36900.0,34870.0,56030.0,40520.0,52280.0,39800.0,71820.0,64810.0,60840.0,39700.0,65390.0,82470.0,30610.0,68520.0,79370.0,97050.0,58720.0,33220.0,30470.0,37550.0,63160.0,28370.0,40050.0,43330.0,38000.0
Cabai Rawit Merah,2024-01-26,35000.0,37080.0,52670.0,36420.0,36140.0,60520.0,24110.0,40030.0,48360.0,37630.0,35090.0,56040.0,39200.0,52320.0,42630.0,69620.0,64540.00000000001,60900.0,39410.0,61030.0,82460.0,30530.0,67180.0,80500.0,96590.0,57560.0,32570.0,30350.0,36040.0,56210.0,28370.0,43590.0,41750.0,39620.0
Cabai Rawit Merah,2024-01-27,35000.0,37280.0,49250.0,36810.0,36090.0,61870.0,24400.0,39410.0,46710.0,37480.0,35190.0,57110.0,40760.0,53430.0,36760.0,68750.0,63510.0,60040.0,38820.0,59490.0,83600.0,30530.0,66060.0,80500.0,89220.0,60210.0,30170.0,28860.0,34420.0,63160.0,28960.0,47620.0,41230.0,40780.0
Cabai Rawit Merah,2024-01-28,35000.0,37250.0,48780.0,36570.0,36720.0,62640.0,24130.0,38400.0,48950.0,37310.0,34490.0,55730.0,39880.0,53240.0,39750.0,67640.0,62720.0,69490.0,38140.0,59350.0,81850.0,31500.0,65239.99999999999,77460.0,90720.0,59970.0,31360.0,28490.0,34620.0,60770.0,27620.0,51440.0,42860.0,39110.0
Cabai Rawit Merah,2024-01-29,35000.0,34710.0,49310.0,37930.0,33270.0,62540.0,24610.0,39350.0,47500.0,37570.0,33540.0,57630.0,39620.0,52970.0,41040.0,66790.0,59040.0,61820.0,39640.0,57910.0,78580.0,31060.0,65440.0,79220.0,87580.0,56980.0,29220.0,28070.0,32760.0,61700.0,26450.0,48720.0,43390.0,43190.0
Cabai Rawit Merah,2024-01-30,35000.0,35080.0,48360.0,37820.0,35700.0,60160.0,23230.0,40370.0,47500.0,38080.0,33940.0,58410.0,39900.0,52240.0,40590.0,66940.0,60320.0,60980.0,38410.0,54970.0,78660.0,31060.0,67420.0,77130.0,83290.0,55720.0,30950.0,26690.0,31220.0,61880.0,26200.0,53250.0,44060.0,41490.0
Cabai Rawit Merah,2024-01-31,35000.0,34920.0,49550.0,38490.0,36400.0,61440.0,21410.0,42360.0,47330.0,37080.0,33200.0,57490.0,37330.0,52110.0,38970.0,62320.0,59460.0,61290.0,44730.0,52610.0,69060.0,29980.0,62930.0,80500.0,60140.0,55930.0,31310.0,26170.0,29750.0,60210.0,25820.0,49930.0,43240.0,43490.0
Cabai Rawit Merah,2024-02-01,30000.0,35540.0,50170.0,39000.0,36360.0,62340.0,21290.0,43650.0,48060.0,36360.0,32880.0,58290.0,40670.0,52110.0,44310.0,61180.0,58770.0,60260.0,42460.0,56310.0,68920.0,29320.0,63220.0,76140.0,76950.0,57260.0,31610.0,26470.0,29870.0,58790.0,25370.0,45440.0,42610.0,42500.0
Cabai Rawit Merah,2024-02-02,30000.0,35810.0,50070.0,39680.0,36550.0,63470.0,23480.0,44310.0,46930.0,35900.0,32300.0,58800.0,41310.0,51300.0,41080.0,61640.0,60390.0,62060.0,42520.0,54650.0,66110.0,28640.0,59940.0,74870.0,73850.0,56770.0,29760.0,25920.0,28790.0,52720.0,25880.0,43510.0,43030.0,42190.0
Cabai Rawit Merah,2024-02-03,38620.0,35370.0,47970.0,41740.0,35700.0,61680.0,23680.0,46880.0,45600.0,37000.0,32130.000000000004,60580.0,39260.0,51640.0,41160.0,64769.99999999999,61450.0,56410.0,43480.0,53680.0,60690.0,29380.0,58910.0,74870.0,71610.0,57550.0,30110.0,25640.0,27290.0,49770.0,25970.0,45700.0,44130.0,41490.0
Cabai Rawit Merah,2024-02-04,40990.0,37470.0,49260.0,42940.0,36030.0,63420.0,22080.0,45790.0,46610.0,36980.0,32580.0,61560.0,41280.0,50360.0,39830.0,64769.99999999999,61380.0,62480.0,43720.0,49540.0,61190.0,29130.0,55640.0,69640.0,66060.0,56370.0,30100.0,25010.0,27780.0,51100.0,25260.0,49050.0,48160.0,42680.0
Cabai Rawit Merah,2024-02-05,39240.0,35180.0,49950.0,46280.0,39010.0,64860.0,23090.0,49630.0,46910.0,36700.0,33530.0,65410.0,38470.0,50350.0,39140.0,69140.0,62930.0,62580.0,43900.0,50730.0,59870.0,28020.0,57340.0,69280.0,70940.0,54360.0,29460.0,24730.0,27780.0,52690.0,25560.0,42030.0,50730.0,43600.0
Cabai Rawit Merah,2024-02-06,38110.0,35190.0,47370.0,44240.0,39250.0,61860.0,23070.0,50960.0,46760.0,37250.0,33910.0,65900.0,41500.0,50780.0,38390.0,68840.0,68330.0,66110.0,43650.0,51400.0,59640.0,27470.0,57380.0,69640.0,70940.0,57760.0,29180.0,24590.0,28750.0,50560.0,26030.0,46940.0,52020.0,44520.0
Cabai Rawit Merah,2024-02-07,44000.0,35510.0,48470.0,49360.0,37550.0,62470.0,21660.0,49470.0,45830.0,37400.0,34890.0,66070.0,42480.0,51870.0,39330.0,70210.0,69130.0,64120.00000000001,46160.0,49140.0,58880.0,26900.0,55840.0,74870.0,68070.0,60060.0,27340.0,23950.0,28860.0,50450.0,24960.0,47060.0,50960.0,41550.0
Cabai Rawit Merah,2024-02-08,40990.0,35740.0,48440.0,50480.0,38480.0,59920.0,23960.0,51600.0,45770.0,37690.0,35380.0,68160.0,44330.0,53730.0,39400.0,70210.0,71890.0,63240.0,46650.0,48500.0,59940.0,27730.0,56260.0,72740.0,63370.0,58650.0,27040.0,24580.0,29930.0,46970.0,24810.0,48860.0,49100.0,40700.0
Cabai Rawit Merah,2024-02-09,44000.0,35870.0,48180.0,49990.0,39590.0,67500.0,23420.0,53820.0,38810.0,37880.0,36810.0,72200.0,45180.0,55500.0,37020.0,69090.0,73160.0,65660.0,47110.0,50500.0,54530.0,26950.0,60320.0,72740.0,63370.0,84950.0,28280.0,25960.0,30420.0,46300.0,25160.0,49310.0,45720.0,45600.0
Cabai Rawit Merah,2024-02-10,44000.0,37320.0,52150.0,49990.0,40640.0,61780.0,22960.0,53810.0,48800.0,40510.0,40090.0,71770.0,46780.0,56510.0,43310.0,62160.0,67430.0,66560.0,46530.0,50470.0,51090.0,28990.0,56650.0,69030.0,59910.0,61660.0,25910.0,26260.0,33000.0,43500.0,25220.0,56710.0,51760.0,44620.0
Cabai Rawit Merah,2024-02-11,40000.0,40160.0,52310.0,51980.0,48250.0,55700.0,22600.0,54990.0,49690.0,40180.0,40760.0,72720.0,43440.0,55080.0,42480.0,64140.0,73400.0,65410.0,46930.0,50200.0,48330.0,30890.0,56760.0,70350.0,59700.0,60680.0,26690.0,24290.0,31190.0,44020.0,25000.0,54240.0,53010.0,44210.0
Cabai Rawit Merah,2024-02-12,45210.0,43820.0,55570.0,54640.0,48750.0,60030.0,22050.0,55160.0,49610.0,45590.0,44600.0,75240.0,47550.0,57350.0,46410.0,66660.0,78200.0,66760.0,47350.0,51400.0,43680.0,37480.0,56150.0,72740.0,62410.0,61020.0,26520.0,25160.0,31060.0,44340.0,24790.0,57440.0,54550.0,45010.0
Cabai Rawit Merah,2024-02-13,42430.0,43970.0,53890.0,54430.0,52090.0,59280.0,22180.0,55940.0,51250.0,45720.0,47250.0,77190.0,49060.0,58590.0,45610.0,68540.0,82240.0,64040.00000000001,49440.0,54460.0,41710.0,39830.0,55970.0,66870.0,60240.0,60610.0,26340.0,26270.0,29710.0,42920.0,26680.0,55840.0,55930.0,49390.0
Cabai Rawit Merah,2024-02-14,45000.0,45390.0,55060.0,56770.0,54570.0,59790.0,24700.0,57910.0,51380.0,47140.0,46460.0,79680.0,49810.0,58950.0,48970.0,69820.0,82460.0,72100.0,48970.0,54850.0,50230.0,52180.0,55550.0,63100.0,58220.0,61380.0,25340.0,26380.0,29330.0,42320.0,29200.0,57510.0,55640.0,47450.0
Cabai Rawit Merah,2024-02-15,45000.0,51430.0,65480.00000000001,60720.0,61090.0,63590.0,40260.0,61580.0,53930.0,53850.0,52610.0,81720.0,51630.0,61090.0,46340.0,71410.0,82810.0,66380.0,48740.0,51220.0,51250.0,46130.0,54920.0,73680.0,52660.0,61670.0,26100.0,27310.0,31110.0,45160.0,35200.0,50480.0,53990.0,59040.0
Cabai Rawit Merah,2024-02-16,45000.0,56090.0,72200.0,69560.0,68500.0,71580.0,40930.0,62170.0,60110.0,55760.0,57140.0,79710.0,55620.0,61700.0,49310.0,70140.0,85210.0,67350.0,55460.0,59650.0,40580.0,47760.0,56420.0,72740.0,60420.0,64640.0,27280.0,31160.0,32980.0,46020.0,38340.0,55200.0,59790.0,63570.0
Cabai Rawit Merah,2024-02-17,44000.0,57620.0,77740.0,82600.0,65940.0,74900.0,37700.0,68420.0,63960.0,56050.0,60320.0,82580.0,63380.0,72820.0,50960.0,69760.0,82790.0,74240.0,56140.0,57750.0,42750.0,53920.0,55100.0,69990.0,56580.0,67620.0,27910.0,32970.0,35660.0,48000.0,40670.0,61660.0,67380.0,63210.0
Cabai Rawit Merah,2024-02-18,44000.0,57100.0,75870.0,84710.0,69360.0,72000.0,38400.0,75840.0,67030.0,59100.0,63200.0,82230.0,62470.0,79210.0,57010.0,75510.0,87120.0,75350.0,60410.0,59860.0,44420.0,51540.0,55440.0,71410.0,56730.0,70970.0,33840.0,34690.0,35310.0,51680.0,39530.0,65090.0,78340.0,70280.0
Cabai Rawit Merah,2024-02-19,46900.0,56510.0,70540.0,82320.0,72630.0,78680.0,36650.0,72870.0,65790.0,64120.00000000001,64910.0,84830.0,74730.0,81270.0,74230.0,91530.0,93610.0,76540.0,62890.0,63890.0,42760.0,51970.0,56720.0,73680.0,58930.0,77360.0,34570.0,34850.0,35420.0,58390.0,37860.0,72020.0,82110.0,66750.0
Cabai Rawit Merah,2024-02-20,49190.0,61640.0,73200.0,65450.0,74380.0,82550.0,37930.0,73040.0,66580.0,67290.0,65290.00000000001,88560.0,85540.0,84940.0,76650.0,99750.0,96470.0,79120.0,62140.0,59680.0,42320.0,51820.0,55670.0,74750.0,59670.0,82470.0,35550.0,35060.0,34160.0,58540.0,37340.0,74370.0,82720.0,67580.0
Cabai Rawit Merah,2024-02-21,52440.0,67680.0,71110.0,80690.0,76670.0,83960.0,35230.0,71680.0,69530.0,69620.0,66910.0,92150.0,80400.0,89460.0,73350.0,104570.0,98790.0,83470.0,65220.0,62060.0,44120.0,52300.0,57570.0,73420.0,53130.0,83770.0,35500.0,36270.0,35150.0,61810.0,38160.0,73780.0,82800.0,62710.0
Cabai Rawit Merah,2024-02-22,50000.0,72860.0,71550.0,82490.0,77880.0,87380.0,36660.0,74300.0,71990.0,72070.0,69100.0,92570.0,82550.0,89790.0,75150.0,104200.0,98080.0,86370.0,64220.0,65980.0,42700.0,54810.0,55550.0,91290.0,54310.0,84390.0,35500.0,35320.0,36290.0,57080.0,37420.0,72050.0,80190.0,64220.0
Cabai Rawit Merah,2024-02-23,57450.0,75880.0,71880.0,80090.0,78880.0,62950.0,35550.0,76850.0,75690.0,74630.0,69810.0,92260.0,83650.0,90730.0,75680.0,102540.0,100470.0,86950.0,63810.0,66970.0,41800.0,58610.0,58190.0,67960.0,53770.0,83860.0,33830.0,35720.0,36690.0,57560.0,37860.0,74570.0,79060.0,71810.0
